Scenario;Area;Year;Population
SSP1;Central African Republic;2035;7543.1
SSP1;Central African Republic;2040;8303.8
SSP1;Central African Republic;2045;9068.5
SSP1;Central African Republic;2050;9796.8
SSP1;Central African Republic;2055;10444.6
SSP1;Central African Republic;2060;11009.6
SSP1;Central African Republic;2065;11517.4
SSP1;Central African Republic;2070;11964.5
SSP1;Central African Republic;2075;12342.7
SSP1;Central African Republic;2080;12643.4
SSP1;Central African Republic;2085;12862.8
SSP1;Central African Republic;2090;12992.7
SSP1;Central African Republic;2095;13042.8
SSP1;Central African Republic;2100;13034.3
SSP1;Chad;2020;16379.2
SSP1;Chad;2025;18890.7
SSP1;Chad;2030;21306.2
SSP1;Chad;2035;23716.4
SSP1;Chad;2040;26069.5
SSP1;Chad;2045;28395.4
SSP1;Chad;2050;30617.7
SSP1;Chad;2055;32664.3
SSP1;Chad;2060;34476.5
SSP1;Chad;2065;36079.8
SSP1;Chad;2070;37445
SSP1;Chad;2075;38577.7
SSP1;Chad;2080;39429
SSP1;Chad;2085;40022.6
SSP1;Chad;2090;40303
SSP1;Chad;2095;40257.8
SSP1;Chad;2100;39910.2
SSP1;Chile;2020;19206.7
SSP1;Chile;2025;19550.6
SSP1;Chile;2030;19861.5
SSP1;Chile;2035;20059.8
SSP1;Chile;2040;20132.7
SSP1;Chile;2045;20114.7
SSP1;Chile;2050;20017.7
SSP1;Chile;2055;19827.6
SSP1;Chile;2060;19534.4
SSP1;Chile;2065;19149.7
SSP1;Chile;2070;18691.6
SSP1;Chile;2075;18168.6
SSP1;Chile;2080;17581.5
SSP1;Chile;2085;16922.8
SSP1;Chile;2090;16182.6
SSP1;Chile;2095;15362
SSP1;Chile;2100;14487.9
SSP1;China;2020;1423998
SSP1;China;2025;1426413.6
SSP1;China;2030;1416905.2
SSP1;China;2035;1401086.2
SSP1;China;2040;1380363.3
SSP1;China;2045;1353893.1
SSP1;China;2050;1319430.8
SSP1;China;2055;1276179.5
SSP1;China;2060;1226382.3
SSP1;China;2065;1172845.9
SSP1;China;2070;1118254.1
SSP1;China;2075;1064529.5
SSP1;China;2080;1011626.7
SSP1;China;2085;958044.8
SSP1;China;2090;904770.8
SSP1;China;2095;854614.3
SSP1;China;2100;808290.6
SSP1;Colombia;2020;50617
SSP1;Colombia;2025;52254.4
SSP1;Colombia;2030;53731.3
SSP1;Colombia;2035;54762.2
SSP1;Colombia;2040;55351.8
SSP1;Colombia;2045;55598.3
SSP1;Colombia;2050;55512.6
SSP1;Colombia;2055;55115.3
SSP1;Colombia;2060;54415.7
SSP1;Colombia;2065;53481.6
SSP1;Colombia;2070;52335.2
SSP1;Colombia;2075;51007.5
SSP1;Colombia;2080;49488.2
SSP1;Colombia;2085;47791.4
SSP1;Colombia;2090;45939.5
SSP1;Colombia;2095;43953
SSP1;Colombia;2100;41864.9
SSP1;Comoros;2020;798.3
SSP1;Comoros;2025;874.2
SSP1;Comoros;2030;943.2
SSP1;Comoros;2035;1004.5
SSP1;Comoros;2040;1058.3
SSP1;Comoros;2045;1107.2
SSP1;Comoros;2050;1149
SSP1;Comoros;2055;1181.3
SSP1;Comoros;2060;1202.5
SSP1;Comoros;2065;1216
SSP1;Comoros;2070;1220.8
SSP1;Comoros;2075;1218.3
SSP1;Comoros;2080;1207.9
SSP1;Comoros;2085;1191.3
SSP1;Comoros;2090;1169.2
SSP1;Comoros;2095;1142
SSP1;Comoros;2100;1110
SSP1;Congo;2020;5635.3
SSP1;Congo;2025;6299.9
SSP1;Congo;2030;6942
SSP1;Congo;2035;7557.4
SSP1;Congo;2040;8126.3
SSP1;Congo;2045;8658.4
SSP1;Congo;2050;9153.8
SSP1;Congo;2055;9569.2
SSP1;Congo;2060;9896.1
SSP1;Congo;2065;10153.5
SSP1;Congo;2070;10338.2
SSP1;Congo;2075;10447.3
SSP1;Congo;2080;10488.8
SSP1;Congo;2085;10474
SSP1;Congo;2090;10403.8
SSP1;Congo;2095;10274.9
SSP1;Congo;2100;10082.8
SSP1;Costa Rica;2020;5105.4
SSP1;Costa Rica;2025;5244.2
SSP1;Costa Rica;2030;5372.7
SSP1;Costa Rica;2035;5470.7
SSP1;Costa Rica;2040;5535.8
SSP1;Costa Rica;2045;5574.7
SSP1;Costa Rica;2050;5582
SSP1;Costa Rica;2055;5558.9
SSP1;Costa Rica;2060;5506.2
SSP1;Costa Rica;2065;5428
SSP1;Costa Rica;2070;5328.4
SSP1;Costa Rica;2075;5207.7
SSP1;Costa Rica;2080;5063.3
SSP1;Costa Rica;2085;4892.9
SSP1;Costa Rica;2090;4697.1
SSP1;Costa Rica;2095;4479.3
SSP1;Costa Rica;2100;4245
SSP1;Cote d'Ivoire;2020;26477.6
SSP1;Cote d'Ivoire;2025;29461.6
SSP1;Cote d'Ivoire;2030;32185
SSP1;Cote d'Ivoire;2035;34693
SSP1;Cote d'Ivoire;2040;36946.4
SSP1;Cote d'Ivoire;2045;39028
SSP1;Cote d'Ivoire;2050;40918.6
SSP1;Cote d'Ivoire;2055;42469.4
SSP1;Cote d'Ivoire;2060;43637.2
SSP1;Cote d'Ivoire;2065;44510.3
SSP1;Cote d'Ivoire;2070;45108.8
SSP1;Cote d'Ivoire;2075;45437
SSP1;Cote d'Ivoire;2080;45499.5
SSP1;Cote d'Ivoire;2085;45352.4
SSP1;Cote d'Ivoire;2090;45012.7
SSP1;Cote d'Ivoire;2095;44483.5
SSP1;Cote d'Ivoire;2100;43758.2
SSP1;Croatia;2020;4114.6
SSP1;Croatia;2025;3986.8
SSP1;Croatia;2030;3862.8
SSP1;Croatia;2035;3746.4
SSP1;Croatia;2040;3635.2
SSP1;Croatia;2045;3531.2
SSP1;Croatia;2050;3433.6
SSP1;Croatia;2055;3339.6
SSP1;Croatia;2060;3247.5
SSP1;Croatia;2065;3157.7
SSP1;Croatia;2070;3070.1
SSP1;Croatia;2075;2984
SSP1;Croatia;2080;2898
SSP1;Croatia;2085;2811
SSP1;Croatia;2090;2722.4
SSP1;Croatia;2095;2631
SSP1;Croatia;2100;2535.3
SSP1;Cuba;2020;11309.2
SSP1;Cuba;2025;11201.3
SSP1;Cuba;2030;11115.7
SSP1;Cuba;2035;10980.5
SSP1;Cuba;2040;10797.5
SSP1;Cuba;2045;10576.1
SSP1;Cuba;2050;10315.2
SSP1;Cuba;2055;10004.7
SSP1;Cuba;2060;9651.2
SSP1;Cuba;2065;9274.1
SSP1;Cuba;2070;8902.4
SSP1;Cuba;2075;8550.9
SSP1;Cuba;2080;8224.3
SSP1;Cuba;2085;7900.7
SSP1;Cuba;2090;7561.2
SSP1;Cuba;2095;7198.8
SSP1;Cuba;2100;6826.3
SSP1;Curaçao;2020;188.6
SSP1;Curaçao;2025;194.7
SSP1;Curaçao;2030;200.5
SSP1;Curaçao;2035;205.6
SSP1;Curaçao;2040;209.9
SSP1;Curaçao;2045;213.8
SSP1;Curaçao;2050;217.1
SSP1;Curaçao;2055;220.1
SSP1;Curaçao;2060;222.6
SSP1;Curaçao;2065;224
SSP1;Curaçao;2070;224.2
SSP1;Curaçao;2075;223.1
SSP1;Curaçao;2080;220.6
SSP1;Curaçao;2085;216.4
SSP1;Curaçao;2090;210.7
SSP1;Curaçao;2095;203.6
SSP1;Curaçao;2100;195.4
SSP1;Cyprus;2020;1233.8
SSP1;Cyprus;2025;1285.1
SSP1;Cyprus;2030;1317.3
SSP1;Cyprus;2035;1345.6
SSP1;Cyprus;2040;1372.8
SSP1;Cyprus;2045;1400.9
SSP1;Cyprus;2050;1429
SSP1;Cyprus;2055;1451.5
SSP1;Cyprus;2060;1466.8
SSP1;Cyprus;2065;1472.6
SSP1;Cyprus;2070;1470.3
SSP1;Cyprus;2075;1459.8
SSP1;Cyprus;2080;1439.9
SSP1;Cyprus;2085;1408.6
SSP1;Cyprus;2090;1366.7
SSP1;Cyprus;2095;1318.6
SSP1;Cyprus;2100;1268.8
SSP1;Czech Republic;2020;10537.9
SSP1;Czech Republic;2025;10858.2
SSP1;Czech Republic;2030;10735
SSP1;Czech Republic;2035;10599.2
SSP1;Czech Republic;2040;10479.5
SSP1;Czech Republic;2045;10393.4
SSP1;Czech Republic;2050;10329.7
SSP1;Czech Republic;2055;10261.8
SSP1;Czech Republic;2060;10166.7
SSP1;Czech Republic;2065;10025
SSP1;Czech Republic;2070;9841.6
SSP1;Czech Republic;2075;9631.9
SSP1;Czech Republic;2080;9416.6
SSP1;Czech Republic;2085;9207.5
SSP1;Czech Republic;2090;8997.4
SSP1;Czech Republic;2095;8767.5
SSP1;Czech Republic;2100;8512
SSP1;Democratic People's Republic of Korea;2020;25813.2
SSP1;Democratic People's Republic of Korea;2025;26389.6
SSP1;Democratic People's Republic of Korea;2030;26520.4
SSP1;Democratic People's Republic of Korea;2035;26375.2
SSP1;Democratic People's Republic of Korea;2040;26096.8
SSP1;Democratic People's Republic of Korea;2045;25736.8
SSP1;Democratic People's Republic of Korea;2050;25325.9
SSP1;Democratic People's Republic of Korea;2055;24832.9
SSP1;Democratic People's Republic of Korea;2060;24175.2
SSP1;Democratic People's Republic of Korea;2065;23399.8
SSP1;Democratic People's Republic of Korea;2070;22596.6
SSP1;Democratic People's Republic of Korea;2075;21822.2
SSP1;Democratic People's Republic of Korea;2080;21075.3
SSP1;Democratic People's Republic of Korea;2085;20317.6
SSP1;Democratic People's Republic of Korea;2090;19515.1
SSP1;Democratic People's Republic of Korea;2095;18674.3
SSP1;Democratic People's Republic of Korea;2100;17831.9
SSP1;Democratic Republic of the Congo;2020;91331.9
SSP1;Democratic Republic of the Congo;2025;106128.9
SSP1;Democratic Republic of the Congo;2030;120841.8
SSP1;Democratic Republic of the Congo;2035;135388.7
SSP1;Democratic Republic of the Congo;2040;149525.2
SSP1;Democratic Republic of the Congo;2045;163621.7
SSP1;Democratic Republic of the Congo;2050;177040
SSP1;Democratic Republic of the Congo;2055;189234.7
SSP1;Democratic Republic of the Congo;2060;199946.1
SSP1;Democratic Republic of the Congo;2065;209252.4
SSP1;Democratic Republic of the Congo;2070;217130.5
SSP1;Democratic Republic of the Congo;2075;223502.6
SSP1;Democratic Republic of the Congo;2080;228184.7
SSP1;Democratic Republic of the Congo;2085;231113.4
SSP1;Democratic Republic of the Congo;2090;232039.2
SSP1;Democratic Republic of the Congo;2095;231047.2
SSP1;Democratic Republic of the Congo;2100;228245.1
SSP1;Denmark;2020;5810.8
SSP1;Denmark;2025;5907.4
SSP1;Denmark;2030;5975.5
SSP1;Denmark;2035;6035.5
SSP1;Denmark;2040;6084.3
SSP1;Denmark;2045;6132.2
SSP1;Denmark;2050;6188.6
SSP1;Denmark;2055;6237.9
SSP1;Denmark;2060;6277.4
SSP1;Denmark;2065;6305
SSP1;Denmark;2070;6326.7
SSP1;Denmark;2075;6347
SSP1;Denmark;2080;6363.8
SSP1;Denmark;2085;6366.5
SSP1;Denmark;2090;6336.6
SSP1;Denmark;2095;6243.1
SSP1;Denmark;2100;6098.4
SSP1;Djibouti;2020;1082.3
SSP1;Djibouti;2025;1145.6
SSP1;Djibouti;2030;1198.3
SSP1;Djibouti;2035;1240.8
SSP1;Djibouti;2040;1272.6
SSP1;Djibouti;2045;1296.3
SSP1;Djibouti;2050;1309.6
SSP1;Djibouti;2055;1313.1
SSP1;Djibouti;2060;1305.8
SSP1;Djibouti;2065;1290.9
SSP1;Djibouti;2070;1269.7
SSP1;Djibouti;2075;1242.5
SSP1;Djibouti;2080;1209.3
SSP1;Djibouti;2085;1170.3
SSP1;Djibouti;2090;1125.8
SSP1;Djibouti;2095;1076.8
SSP1;Djibouti;2100;1025.1
SSP1;Dominican Republic;2020;10939.3
SSP1;Dominican Republic;2025;11483.4
SSP1;Dominican Republic;2030;11917.2
SSP1;Dominican Republic;2035;12246.3
SSP1;Dominican Republic;2040;12463.7
SSP1;Dominican Republic;2045;12591
SSP1;Dominican Republic;2050;12643.6
SSP1;Dominican Republic;2055;12624.8
SSP1;Dominican Republic;2060;12539
SSP1;Dominican Republic;2065;12402.5
SSP1;Dominican Republic;2070;12221.1
SSP1;Dominican Republic;2075;12001.8
SSP1;Dominican Republic;2080;11747.1
SSP1;Dominican Republic;2085;11462.4
SSP1;Dominican Republic;2090;11149.3
SSP1;Dominican Republic;2095;10809.7
SSP1;Dominican Republic;2100;10442
SSP1;Ecuador;2020;17487.2
SSP1;Ecuador;2025;18334.2
SSP1;Ecuador;2030;19086.6
SSP1;Ecuador;2035;19670.7
SSP1;Ecuador;2040;20080.3
SSP1;Ecuador;2045;20379.2
SSP1;Ecuador;2050;20561.1
SSP1;Ecuador;2055;20621.3
SSP1;Ecuador;2060;20559
SSP1;Ecuador;2065;20396.8
SSP1;Ecuador;2070;20145
SSP1;Ecuador;2075;19808.8
SSP1;Ecuador;2080;19394.4
SSP1;Ecuador;2085;18906.4
SSP1;Ecuador;2090;18348.3
SSP1;Ecuador;2095;17713.7
SSP1;Ecuador;2100;16993.2
SSP1;Egypt;2020;106538.7
SSP1;Egypt;2025;115442.8
SSP1;Egypt;2030;123879.5
SSP1;Egypt;2035;131831.5
SSP1;Egypt;2040;139245.8
SSP1;Egypt;2045;146122.8
SSP1;Egypt;2050;151995.4
SSP1;Egypt;2055;156699.9
SSP1;Egypt;2060;160225.7
SSP1;Egypt;2065;162614
SSP1;Egypt;2070;163990
SSP1;Egypt;2075;164551.9
SSP1;Egypt;2080;164406.4
SSP1;Egypt;2085;163595.5
SSP1;Egypt;2090;162269.7
SSP1;Egypt;2095;160361.6
SSP1;Egypt;2100;157840.7
SSP1;El Salvador;2020;6280.9
SSP1;El Salvador;2025;6346.6
SSP1;El Salvador;2030;6375
SSP1;El Salvador;2035;6350.1
SSP1;El Salvador;2040;6278.3
SSP1;El Salvador;2045;6178.7
SSP1;El Salvador;2050;6049.1
SSP1;El Salvador;2055;5890.9
SSP1;El Salvador;2060;5705.8
SSP1;El Salvador;2065;5516.1
SSP1;El Salvador;2070;5323.8
SSP1;El Salvador;2075;5130.4
SSP1;El Salvador;2080;4935
SSP1;El Salvador;2085;4737.6
SSP1;El Salvador;2090;4536.6
SSP1;El Salvador;2095;4332.6
SSP1;El Salvador;2100;4129.8
SSP1;Equatorial Guinea;2020;1578.4
SSP1;Equatorial Guinea;2025;1780.9
SSP1;Equatorial Guinea;2030;1978.9
SSP1;Equatorial Guinea;2035;2169.3
SSP1;Equatorial Guinea;2040;2347.7
SSP1;Equatorial Guinea;2045;2518.6
SSP1;Equatorial Guinea;2050;2681.2
SSP1;Equatorial Guinea;2055;2821.2
SSP1;Equatorial Guinea;2060;2935.6
SSP1;Equatorial Guinea;2065;3023.6
SSP1;Equatorial Guinea;2070;3083.3
SSP1;Equatorial Guinea;2075;3115.5
SSP1;Equatorial Guinea;2080;3120.6
SSP1;Equatorial Guinea;2085;3104.8
SSP1;Equatorial Guinea;2090;3069.5
SSP1;Equatorial Guinea;2095;3013.4
SSP1;Equatorial Guinea;2100;2934.3
SSP1;Eritrea;2020;3523.7
SSP1;Eritrea;2025;3808.4
SSP1;Eritrea;2030;4066.1
SSP1;Eritrea;2035;4292.7
SSP1;Eritrea;2040;4475.3
SSP1;Eritrea;2045;4619.8
SSP1;Eritrea;2050;4721.7
SSP1;Eritrea;2055;4779
SSP1;Eritrea;2060;4794.4
SSP1;Eritrea;2065;4787.3
SSP1;Eritrea;2070;4755.5
SSP1;Eritrea;2075;4699.6
SSP1;Eritrea;2080;4624.1
SSP1;Eritrea;2085;4529.1
SSP1;Eritrea;2090;4416
SSP1;Eritrea;2095;4285.6
SSP1;Eritrea;2100;4143.3
SSP1;Estonia;2020;1329.1
SSP1;Estonia;2025;1349.1
SSP1;Estonia;2030;1315.6
SSP1;Estonia;2035;1285.6
SSP1;Estonia;2040;1260.9
SSP1;Estonia;2045;1241.6
SSP1;Estonia;2050;1224.9
SSP1;Estonia;2055;1207.3
SSP1;Estonia;2060;1187.3
SSP1;Estonia;2065;1165.3
SSP1;Estonia;2070;1141.9
SSP1;Estonia;2075;1117.7
SSP1;Estonia;2080;1093.1
SSP1;Estonia;2085;1067.7
SSP1;Estonia;2090;1041.8
SSP1;Estonia;2095;1016
SSP1;Estonia;2100;990.4
SSP1;Ethiopia;2020;115638.4
SSP1;Ethiopia;2025;129120.2
SSP1;Ethiopia;2030;141425.4
SSP1;Ethiopia;2035;152826.4
SSP1;Ethiopia;2040;163165
SSP1;Ethiopia;2045;172847.4
SSP1;Ethiopia;2050;181569.6
SSP1;Ethiopia;2055;188977.5
SSP1;Ethiopia;2060;194906.4
SSP1;Ethiopia;2065;199240.9
SSP1;Ethiopia;2070;202091.2
SSP1;Ethiopia;2075;203319.1
SSP1;Ethiopia;2080;202967.9
SSP1;Ethiopia;2085;201233
SSP1;Ethiopia;2090;198241.2
SSP1;Ethiopia;2095;194086
SSP1;Ethiopia;2100;188916.5
SSP1;Fiji;2020;918.1
SSP1;Fiji;2025;938.2
SSP1;Fiji;2030;948.9
SSP1;Fiji;2035;951.2
SSP1;Fiji;2040;946.2
SSP1;Fiji;2045;935.7
SSP1;Fiji;2050;919.4
SSP1;Fiji;2055;898.6
SSP1;Fiji;2060;874
SSP1;Fiji;2065;849.3
SSP1;Fiji;2070;824.1
SSP1;Fiji;2075;798.8
SSP1;Fiji;2080;774.4
SSP1;Fiji;2085;751
SSP1;Fiji;2090;729
SSP1;Fiji;2095;708.1
SSP1;Fiji;2100;687.9
SSP1;Finland;2020;5525.2
SSP1;Finland;2025;5542
SSP1;Finland;2030;5528.8
SSP1;Finland;2035;5518.6
SSP1;Finland;2040;5509.6
SSP1;Finland;2045;5504.3
SSP1;Finland;2050;5510.3
SSP1;Finland;2055;5503.5
SSP1;Finland;2060;5491.7
SSP1;Finland;2065;5482.6
SSP1;Finland;2070;5479.9
SSP1;Finland;2075;5476.4
SSP1;Finland;2080;5456.4
SSP1;Finland;2085;5385.2
SSP1;Finland;2090;5270.6
SSP1;Finland;2095;5123.1
SSP1;Finland;2100;4960.1
SSP1;France;2020;64457.8
SSP1;France;2025;65135.1
SSP1;France;2030;65830.7
SSP1;France;2035;66599.1
SSP1;France;2040;67371.4
SSP1;France;2045;68067.1
SSP1;France;2050;68621.6
SSP1;France;2055;68956.9
